"ObjectName";"Id";"Type";"Property";"Value1";"Value2";"Match"
"Win - OIB - TP - Health Monitoring - D - Endpoint Analytics - v3.4";"b5b1d29c-77ef-4b17-96f9-574179611a63";"Device Configuration";;;"Win - OIB - TP - Health Monitoring - D - Endpoint Analytics - v3.4";"False"
